,F1
7850,311423.0778629967
7851,-708987.4760578995
7852,170417.3294878462
7853,301315.8472266287
7854,-302331.30848859646
7855,298510.657409817
7856,505731.3897345213
7857,882149.7779698675
7858,-207658.97490868386
7859,-291295.1782403788
7860,284650.2518580782
7861,22027.88975809564
7862,-346298.40665554313
7863,162321.83814276205
7864,48.636724810250634
7865,71574.23603967906
7866,89770.99894210536
7867,157721.26124552163
7868,-756608.8534715411
7869,-621462.4749652063
7870,280844.8288543542
7871,-312995.70735342783
7872,274317.9146695997
7873,166262.11456013328
7874,169372.85265143815
7875,-18185.3875859875
7876,317097.70476921264
7877,271136.846700296
7878,159702.49720539316
7879,-754004.5278567636
7880,666141.6057373357
7881,163033.0176593629
7882,286932.46566805564
7883,-1442728.8466445424
7884,-46868.88874501989
7885,-259444.95965226664
7886,-160051.1301246642
7887,-324027.71261195774
7888,167889.08443980935
7889,-30948.602286880927
7890,-362137.8659429196
7891,-424251.69546331983
7892,407345.80315194017
7893,-71433.90950746957
7894,244809.7018151329
7895,6429.490735321872
7896,-55582.160769590875
7897,631934.3699827788
7898,30746.300533979676
7899,-483664.8281697539
7900,-209695.81634378035
7901,39565.01988553207
7902,-1160111.627201628
7903,90700.27656689097
7904,217085.33082573855
7905,-181708.29790283676
7906,1066422.8975190525
7907,-92447.55050561964
7908,254248.69938922286
7909,-459465.13826212747
7910,-183931.57299451457
7911,229236.16370455307
7912,-119422.1737956079
7913,310470.08160065545
7914,-40454.53669758757
7915,-132566.19753809765
7916,153936.4592149317
7917,22299.622980185577
7918,49122.10857695459
7919,88620.61002409723
7920,-384318.2752600833
7921,136181.18201127203
7922,165304.7225208081
7923,132379.48555210856
7924,-160380.02692084695
7925,279138.22231753194
7926,203658.76438745394
7927,400501.5883045185
7928,-532945.7688853036
7929,504542.0029049647
7930,424050.44343392196
7931,348744.136625846
7932,-144173.59184759838
7933,-46865.547770135534
7934,-76153.14810996456
7935,17080.818798779033
7936,7254.273532082565
7937,-445288.0581732196
7938,-1988.2031589107555
7939,-255277.4156038148
7940,-176328.79176908615
7941,-58849.02587311441
7942,-544776.049325477
7943,224728.58932239062
7944,-103326.57542427356
7945,234261.4579221831
7946,226526.86248196868
7947,-153170.54633674162
7948,-31026.178231419846
7949,192276.73571346665
7950,-443262.1471799606
7951,-56240.42053394404
7952,506292.26698525995
7953,128059.17764299295
7954,34483.67791846468
7955,-43072.69026437477
7956,493110.47350441513
7957,-118270.15100280127
7958,20319.83936195449
7959,-869207.4467982493
7960,215483.67238153794
7961,-11639.219837837409
7962,186790.80244629906
7963,-17924.69699072977
7964,-433077.86484891624
7965,-328624.4207527249
7966,-267903.26715016965
7967,-962710.6078118724
7968,55382.860718822965
7969,-211976.11743155462
7970,270067.5861442118
7971,205212.35307909653
7972,-79403.01708528696
7973,227914.06789560607
7974,-404983.302781361
7975,-335943.20713440137
7976,-54130.331171734804
7977,76706.2177740495
7978,29322.550676655002
7979,-1182329.5301176957
7980,167897.87145819992
7981,-608354.8952086461
7982,38269.88948328068
7983,2227.281409826051
7984,57475.92304513074
7985,-506154.0264605874
7986,334378.0979032981
7987,233881.92927737153
7988,246734.89932516665
7989,17282.675458815953
7990,-66478.3774459038
7991,-326588.22440474026
7992,-351864.62274236936
7993,3876.927914323777
7994,426493.92991385836
7995,-40587.914135701045
7996,-898980.5557953615
7997,42059.463296227914
7998,-13651.938274697395
7999,-1024.3376629452166
8000,-217348.2782223031
8001,-149837.55490587844
8002,-727243.2074309324
8003,135178.08770988416
8004,207481.68304112897
8005,-421558.61953835364
8006,179867.4833235899
8007,616521.0934815801
8008,-108437.46792339493
8009,810396.6812109947
8010,138517.75736221753
8011,-186677.0153645975
8012,-484757.841611469
8013,287427.2078678631
8014,-41154.855587221544
8015,-866461.3926160054
8016,190318.84949934218
8017,101318.73548417908
8018,-327928.30344103725
8019,-863129.5556302932
8020,-64438.695429941465
8021,739371.0049767666
8022,-280993.48594184645
8023,873856.9669100278
8024,89774.59732384133
8025,152997.14509939624
8026,462284.7383845981
8027,-662204.0685196305
8028,-299876.7738616806
8029,640959.8907630614
8030,-70887.87467130464
8031,-376759.1199024296
8032,-275431.0549056626
8033,185537.84797268332
8034,-94706.52413863904
8035,-449462.5660870213
8036,120123.25846867805
8037,-91435.38040672716
8038,132823.87365967516
8039,278159.2215597692
8040,-14020.588954114075
8041,-174744.7475505871
8042,359052.39160719974
8043,96457.90892701613
8044,-183160.14034941778
8045,352708.71981524525
8046,6121.716315011527
8047,140786.66551409313
8048,83050.93262695863
8049,605373.8248427606
8050,439413.58676273306
8051,261421.15584170126
8052,5670.362994597476
8053,-429281.4849617829
8054,-114450.22085810505
8055,-286059.8222440114
8056,-551574.757006469
8057,-2170909.5320386896
8058,-99641.52686304614
8059,-1028561.4994289597
8060,515901.034697375
8061,-2174494.5098016774
8062,420553.1268409965
8063,-1196179.2337028843
8064,157683.9020468337
8065,400295.9865233134
8066,-139403.60085526775
8067,493450.5242994279
8068,69673.13879189236
8069,-151593.79947195965
8070,205895.43402631508
8071,-494626.5304208318
8072,-1171415.0262782264
8073,350954.46677544416
8074,-664823.8583960132
8075,1000858.4645117088
8076,-688644.5224374842
8077,-468152.23990908277
8078,-81086.70201800187
8079,-498641.89265116135
8080,373376.4242355927
8081,-2632112.90721793
8082,-1057920.6958965322
8083,476056.0527705749
8084,201927.5366355966
8085,618479.1476558436
8086,-310142.5321475321
8087,-534739.487577412
8088,-77209.18656099455
8089,-2563722.731530078
8090,-701492.498786209
8091,-721030.4045141981
8092,131944.45405043213
8093,-2269960.3285508016
8094,1562578.876245909
8095,-108855.87926084621
8096,1417428.4181329892
8097,-627595.6012978568
8098,-1098048.3194830522
8099,-900260.9170434857
8100,1114365.9796756073
8101,-1165124.1377960849
8102,-559326.8541101365
8103,404203.59526336077
8104,2010747.894896145
8105,555059.3248083756
8106,-1503851.2173751704
8107,518559.04794656934
8108,946457.5479258447
8109,-287360.21060895873
8110,-1299922.4575694145
8111,612765.2241115666
8112,429248.4650880536
8113,813085.6827792063
8114,-558933.4868723341
8115,880936.7578154553
8116,234466.63173640665
8117,565615.2880222062
8118,-617148.1747971383
8119,-684676.0174641205
8120,-87650.72063773773
8121,449678.5035780791
8122,-1295126.5005264743
8123,-356933.91209494206
8124,24677.06349574121
8125,178433.99483741555
8126,-977135.1409105856
8127,-441154.87906068476
8128,625536.4472698254
8129,-62392.66668024284
8130,380434.71908012556
8131,1861781.5818631104
8132,-833672.7455422801
8133,-736627.2800443433
8134,-709116.7249919755
8135,615875.3450156318
8136,-768038.4983910391
8137,277796.2766873125
8138,-112492.41844925552
8139,-1070345.9185738915
8140,-122120.81703996065
8141,-783118.5450816916
8142,-2672215.9076852626
8143,817188.4114394048
8144,-525223.0264751118
8145,-373499.94270500855
8146,934378.4869517473
8147,1426925.584429535
8148,-641594.3325027246
8149,2437033.4097042675
8150,394553.5202866516
8151,334484.29969157977
8152,1829278.7670100594
8153,-242403.53593181993
8154,-819436.2292928839
8155,728596.8740523332
8156,-1316353.5062236802
8157,154046.42482174627
8158,674334.449624188
8159,113784.42779673061
8160,-826926.4360499653
8161,84559.29039269322
8162,-369537.8345110748
8163,619912.8670483197
8164,62935.75221022751
8165,945084.7247177546
8166,-180716.69476520113
8167,-1707.6745005883483
8168,232729.07802878678
8169,-3030.7872532659662
8170,-847785.8543833153
8171,1206316.7381468304
8172,158032.46372261792
8173,451429.0583397944
8174,809372.9365501996
8175,-362694.58392853674
8176,-820586.415135598
8177,-186783.48955742645
8178,324194.4485567474
8179,361203.2507618378
8180,-865795.997729989
8181,482436.5087948367
8182,-53516.02174666187
8183,894441.7544761493
8184,305292.64160272834
8185,-168028.14525026578
8186,-735049.2956262527
8187,214863.64516240387
8188,596836.5990718916
8189,999.0054168735446
8190,431750.7344875943
8191,-69934.82580343817
8192,27145.34311141383
8193,1318276.925098472
8194,-48238.21434727976
8195,-615298.487702212
8196,133271.65826310884
8197,-508238.63497504254
8198,-128134.22776030611
8199,315928.20511705754
8200,-1585333.3225213718
8201,-1736564.785851153
8202,219436.42645561177
8203,518770.64982314676
8204,201481.8767113919
8205,-1686904.7803940387
8206,-178616.13832700133
8207,-515407.7776936447
8208,350943.06212479254
8209,353806.93565539963
8210,320371.91615979763
8211,175469.7323993476
8212,596203.8029361075
8213,424513.2122284294
8214,-463075.5083308308
8215,854761.3552203443
8216,255809.21133587795
8217,488705.7321361953
8218,556298.7760967514
8219,-310847.42446636735
8220,14816.313563975762
8221,-837569.1337323235
8222,-17858.767094205603
8223,-842648.6812767064
8224,-1478079.6058875096
8225,-156720.22766465848
8226,166964.9052993331
8227,809520.7932366041
8228,649174.9217676161
8229,-727616.8336484927
8230,446123.8354594863
8231,1119438.578271499
8232,-166110.66129181642
8233,-10725.985008558491
8234,-199586.57824691097
8235,-439302.89409109595
8236,-66697.4617728353
8237,-53688.24934193956
8238,78294.02154788589
8239,-242080.93188271215
8240,-648684.1627069464
8241,1459733.9303733003
8242,-964527.3499136592
8243,503646.8971504883
8244,406129.83532073867
8245,-691228.2779064187
8246,266923.06036523357
8247,171660.32385605082
8248,812423.3289826256
8249,260137.65897841714
8250,-276325.0020880638
8251,498112.2586825389
8252,438285.0029170146
8253,-482971.8814136309
8254,89553.06293683783
8255,393464.083798545
8256,-14660.90665117267
8257,-30510.706638585812
8258,88505.4772344634
8259,547519.2713299553
8260,77570.53220723082
8261,-150575.8581711563
8262,283785.86889810365
8263,20304.898368905968
8264,368067.5549919884
8265,681026.4127848671
8266,-1198587.9277903195
8267,75508.29969339704
8268,425636.83917849907
8269,217974.2302542203
8270,463588.8866325776
8271,-245225.8900138023
8272,492637.3404685752
8273,178043.55217622104
8274,-333628.8507839295
8275,-19427.48810717165
8276,-959741.795498611
8277,402159.3890233028
8278,87418.5802978645
8279,-144256.13925603015
8280,409082.82361208
8281,234232.92479661162
8282,63228.63444931781
8283,177262.29391994595
8284,-494412.92111263704
8285,-166430.243635052
8286,460024.492170152
8287,-109343.62046465985
8288,-294741.74995356327
8289,13115.120901730552
8290,-682561.5058377115
8291,498915.75188464083
8292,-629129.0372712719
8293,458330.05597347417
8294,-243755.05006539068
8295,-1081090.7483811302
8296,324967.98724402586
8297,-342784.2076153269
8298,214135.35279679127
8299,647991.323635217
8300,-1593908.1327345166
8301,-318064.40053683304
8302,2653.463874380586
8303,19075.69480114949
8304,-254011.47053258473
8305,-1363.3597281447019
8306,10379.423464396466
8307,50801.409845217175
8308,82471.78288420053
8309,-37178.64226682136
8310,353512.3531914614
8311,-109055.4351160144
8312,-372254.12337919866
8313,402011.8770494178
8314,453510.69307884004
8315,564737.7286555459
8316,813572.2708375572
8317,180528.93394275135
8318,-67212.80189014862
8319,-56915.17889584637
8320,-248173.56070941186
8321,159292.14049691055
8322,120286.91551707589
8323,184277.06673071877
8324,-189237.98417683502
8325,174504.84849671018
8326,325260.88741460425
8327,861622.2255157405
8328,-100658.14494418258
8329,-99808.76928424837
8330,-103318.61512568737
8331,277234.32210080954
8332,538500.5201486562
8333,-678548.5543176649
8334,58913.63085563491
8335,336710.58317291935
8336,277160.9982287321
8337,368418.4925451436
8338,-642941.7009594657
8339,196240.72331839128
8340,577783.9753909131
8341,-485375.9606578287
8342,-171956.52707822146
8343,-397850.7336840992
8344,55744.34096162332
8345,524434.6130755332
8346,-298059.47618184163
8347,-6723.888993235634
8348,7943.165900062246
8349,-34599.12738086879
8350,293083.1841768616
8351,201398.53467801758
8352,-471318.1496781711
8353,-296736.7137651089
8354,-207052.80448757877
8355,-18266.91693685555
8356,423764.33479971474
8357,183628.3400191363
8358,41032.22867421043
8359,16452.672226063365
8360,559507.4154253743
8361,-455358.1078475829
8362,-1540207.3845713285
8363,-575195.7745893428
8364,-144758.19469443828
8365,-64341.39576014764
8366,-46075.67252758386
8367,205026.99045030167
8368,-178044.66685656103
8369,-1193873.300319233
8370,7255.668902297783
8371,-145627.52945447734
8372,318362.2399132637
8373,-629802.2280093019
8374,222877.7992987232
8375,-266648.2192967232
8376,101600.41735893599
8377,153296.87692952587
8378,-24389.736753226123
8379,241277.25250355137
8380,217173.10369490707
8381,-1265203.006367513
8382,-294904.1643036293
8383,832912.2294192337
8384,-187221.55004174451
8385,-30443.149034538204
8386,-16044.714469690978
8387,757317.6850627424
8388,-588568.9104533825
8389,308083.90997618047
8390,-82459.3172657497
8391,-327224.8342626655
8392,-209120.79404949764
8393,1347774.6364969346
8394,26945.954013932358
8395,1434177.161379078
8396,81091.83353500222
8397,95680.72957204944
8398,478852.5082307717
8399,-316888.853062576
8400,36503.60620544517
8401,1205448.4021644187
8402,387412.69856208324
8403,64174.964057405065
8404,730082.381442933
8405,179122.58986236437
8406,127797.3170988002
8407,67005.1910939189
8408,-165104.86065468073
8409,-831841.3628683749
8410,727118.4631515603
8411,782467.6771917632
8412,910673.383592488
8413,-173479.80672581043
8414,26147.214899224527
8415,117796.5164160022
8416,-40922.090676182204
8417,106436.4446552416
8418,183346.04719182244
8419,874260.4496295068
8420,-61766.30249621508
8421,-198011.78274364147
8422,242969.55199835956
8423,315789.845199719
8424,307399.01663242705
8425,514256.7178289511
8426,-495039.55310969066
8427,-523956.0217917383
8428,397421.7791258581
8429,372934.92658366286
8430,174384.68918457814
8431,-327625.244770934
8432,-125567.56433304978
8433,782530.1395783089
8434,217368.22998643873
8435,211801.8582693181
8436,-1463783.7039360027
8437,585529.327718899
8438,292482.33189369075
8439,176348.12074604473
8440,155897.57676183656
8441,201345.97523381753
8442,-165494.13300772337
8443,-288711.90532940865
8444,894984.0156599224
8445,960189.5638878143
8446,-778948.1421643539
8447,237066.3492154948
8448,-301498.0438470485
8449,275967.23963102774
8450,-546260.794140557
8451,540177.9563240206
8452,265719.24702097964
8453,258885.30596518182
8454,-611160.0947782616
8455,-141893.88042013338
8456,156301.71228455857
8457,504946.59763326735
8458,-583518.1678509805
8459,499408.2629006763
8460,801611.1761482916
8461,-439464.49335547956
8462,-612713.1661309701
8463,189400.48682545757
8464,-369070.36672242073
8465,119110.59400382043
8466,32347.65922758991
8467,1338236.2310213798
8468,-754138.9184650001
8469,249476.20323783255
8470,271087.79901941534
8471,868461.8045194915
8472,87568.96861055256
8473,90812.03353415306
8474,6917.868145000739
8475,-329192.38859472144
8476,-98072.6644163823
8477,-336901.887345917
8478,276010.55954563996
8479,71073.93803156461
8480,-15405.277559106959
8481,398176.1926887613
8482,967695.8745683905
8483,59467.103267823004
8484,37713.1011124842
8485,-126260.28117667239
8486,-184624.00507825115
8487,691873.3391747044
8488,-585875.7715584068
8489,-197697.93308285796
8490,166924.26224476617
8491,-299753.3679906375
8492,-240252.6447282865
8493,565492.6855544964
8494,17648.778943339563
8495,-98101.15287118225
8496,175059.1947782869
8497,418061.6591409434
8498,-545751.1875292367
8499,-299440.55332917586
8500,-944969.6282986045
8501,-336478.00039937696
8502,561476.0840702174
8503,-50076.45940405766
8504,-638691.8688582282
8505,676902.0951383223
8506,-157708.91714523145
8507,-128935.65994088491
8508,-736003.2726646545
8509,34791.6597575471
8510,519937.2902484801
8511,-398980.0677412688
8512,1029344.1629488274
8513,2760.960287683822
8514,-382750.8765758569
8515,132094.4280727589
8516,-55230.0671507598
8517,-588045.4386621822
8518,-521624.82970140065
8519,20802.070486639655
8520,156590.62447635
8521,162189.78611105503
8522,352131.76092788286
8523,137470.6309322061
8524,-357992.5841765432
8525,166556.99022250148
8526,556893.97020208
8527,292348.28623730136
8528,480616.099873392
8529,63282.10294620983
8530,218111.72148412108
8531,-101918.27094452492
8532,325064.5038980326
8533,-245124.55518669993
8534,-60867.2576182722
8535,936596.5568766238
8536,151353.3712247692
8537,-430777.60634399153
8538,197072.0909532673
8539,-468121.54002954735
8540,-158017.49486084777
8541,-218200.61995959555
8542,-955898.5340146505
8543,-68934.56652382582
8544,-111688.15352227537
8545,99394.22788083841
8546,82765.24209982294
8547,256351.0113010981
8548,370223.76924985246
8549,246924.46440559076
8550,479303.7097799718
8551,-35748.288668087924
8552,-112101.91591947377
8553,-1964855.7882310618
8554,943914.8851848718
8555,777706.2885469374
8556,544661.9124914494
8557,449011.35823944863
8558,-658572.5831145517
8559,-850734.212228298
8560,-358079.50087749155
8561,57485.99718341078
8562,311097.33608801017
8563,-948459.8453639038
8564,-667568.392803334
8565,376918.9828056413
8566,-321766.564807468
8567,276210.67133026826
8568,147311.41016397264
8569,-280538.17959849833
8570,528851.7766079357
8571,215118.0037989975
8572,-530989.1130329823
8573,687215.52973828
8574,-76261.14071605822
8575,-124747.12827272998
8576,183870.892771527
8577,295540.32627564843
8578,-602735.8909756709
8579,11508.803202457852
8580,-372115.7275584288
8581,-39660.053166231795
8582,-1440749.7747967248
8583,-705978.0596703707
8584,-1462737.7831529616
8585,98020.16875512118
8586,-1034114.2872933674
8587,699810.7541453283
8588,-51544.04009010674
8589,381103.22423042817
8590,57387.0369471423
8591,-437328.93592516414
8592,50074.5774099612
8593,-178753.35909538064
8594,-623669.9207501648
8595,276742.9972389494
8596,322887.28168701415
8597,355751.5793047649
8598,-316031.2339913549
8599,502934.8643103584
8600,121617.86168684588
8601,139977.92177835316
8602,-286516.93961090065
8603,-40260.63992345067
8604,1027783.6367378798
8605,-142300.9713895566
8606,607139.6967178816
8607,-357896.7905040467
8608,391236.9284461548
8609,-1625865.2070890588
8610,649017.1528091803
8611,143556.83832508966
8612,372941.7032967852
8613,-431094.3316856244
8614,66064.56730628593
8615,-131558.91509770707
8616,-259090.3758506693
8617,24421.990638709198
8618,527884.5932733485
8619,-12963.645682864028
8620,252108.64022632237
8621,-120544.96807154309
8622,518789.13294692204
8623,99014.98743533602
8624,958385.3238510875
8625,-130450.4963680095
8626,-129098.61613137106
8627,-356696.1994615722
8628,-672139.3434626273
8629,-27618.611949985017
8630,-1226354.8752569987
8631,38980.27920138696
8632,1204158.0335761171
8633,-293965.4600578926
8634,564612.71781167
8635,-702066.8785356234
8636,-258973.96683967367
8637,-846761.6433322383
8638,-114511.09479061938
8639,388841.4757796507
8640,89699.80383302648
8641,-454944.8076057163
8642,352589.7361806298
8643,505036.96498111595
8644,-246214.0847809111
8645,-118886.74514643433
8646,350192.70190551714
8647,147425.05571544354
8648,940051.4536156304
8649,549979.7210991235
8650,252011.38676429473
8651,-235215.29847926288
8652,321499.72646708234
8653,-100022.25014503737
8654,-420097.09978750284
8655,-1008758.7566047462
8656,212506.1650625539
8657,460340.8374617845
8658,260482.48491115525
8659,-27136.270279312914
8660,178350.12661415603
8661,2113288.297617027
8662,127700.1753848025
8663,-93302.13905511325
8664,-578669.6706619762
8665,186081.55382386956
8666,385619.0765056066
8667,316601.31091591174
8668,593354.7759503516
8669,191300.78661754297
8670,540316.71186618
8671,-72832.34823587594
8672,414348.25863744185
8673,241892.09407791885
8674,75965.23206451212
8675,91216.78868206425
8676,-93314.69611477706
8677,-182375.29922883198
8678,294281.1103839738
8679,-87195.85323818153
8680,392481.53728603636
8681,-49879.14513935881
8682,486355.3942425222
8683,714855.6278248407
8684,-310291.7036640896
8685,-274742.11002371996
8686,281513.9192470759
8687,-173531.1936381336
8688,-409200.6679350076
8689,303864.4097779595
8690,453908.4588855184
8691,272662.67744729784
8692,18758.193725879853
8693,-394721.7076770844
8694,57685.46535602767
8695,-168113.0170848822
8696,-431717.209602168
8697,inf
8698,-327522.77074502327
8699,42539.90101363081
8700,145164.4093095692
8701,-372311.29502417747
8702,483165.12297100155
8703,1419875.2579965133
8704,-450984.84845404164
8705,-296887.39392369246
8706,176650.1472546674
8707,-296553.96338580444
8708,329707.7287890962
8709,-307140.68787753506
8710,-365450.7126351235
8711,-840249.1982790707
8712,-423896.0913723466
8713,-102067.74121064621
8714,387803.9529524203
8715,-157730.6796276175
8716,-550492.4675601347
8717,-419373.00774323574
8718,-176108.85809209262
8719,78248.67998175335
8720,-329287.93659960903
8721,-994286.7922966053
8722,-236204.61454128585
8723,278765.2543682216
8724,-87220.2967784261
8725,-337505.3910087068
8726,-569686.9110849259
8727,-160684.7741623493
8728,-457338.4751909373
8729,86434.05533580769
8730,223686.03171508687
8731,-654220.9323167718
8732,472112.5448451185
8733,433525.5293508372
8734,41215.229356114265
8735,-37099.79163421728
8736,-317452.9188660995
8737,83552.21023434664
8738,342047.50173465774
8739,237268.14066762826
8740,135237.42888148653
8741,-876.2951724021182
8742,-94163.79539536963
8743,-1024708.1035974917
8744,547512.1282309027
8745,-229787.81457310144
8746,-659486.7540978318
8747,-1069621.2354744787
8748,-493139.4215214976
8749,204779.55246156527
8750,265597.2709131389
8751,211120.7187906546
8752,-536749.0242908865
8753,-61117.62317683855
8754,-447524.7150225957
8755,88980.73866397204
8756,359759.2631045101
8757,237138.810783155
8758,-34648.538210644634
8759,-114477.88193333587
8760,142821.2274033028
8761,-199271.3135302062
8762,408092.2779366561
8763,-50808.31726653963
8764,-575963.0051389775
8765,-88945.19907092609
8766,-197722.9873735606
8767,-999988.5156154138
8768,-202511.51797802714
8769,882205.4925687058
8770,-32220.383807056456
8771,529386.7405734925
8772,-236005.01502773847
8773,313233.04948163393
8774,-196270.87924564772
8775,-591882.4992586329
8776,582068.9480115718
8777,-232363.2965480686
8778,146490.46685601494
8779,70214.6702835481
8780,-648943.5082119703
8781,173301.21064995506
8782,-460053.8468790656
8783,-298923.99662137026
8784,-387081.61526833056
8785,-582282.1984019418
8786,-619223.216003637
8787,714895.9395280823
8788,-756030.4597017147
8789,346236.4055818438
8790,-54907.97248079455
8791,366337.26102912147
8792,-92470.18817085166
8793,-93043.65261499817
8794,-462385.53906498366
8795,728339.441067105
8796,-145166.42272349738
8797,264569.9831565258
8798,382678.64105217403
8799,-461402.0815934174
8800,-396509.01985731826
8801,-551104.3173559982
8802,1288277.3971368195
8803,-691034.9361262844
8804,956258.4099983649
8805,1182522.0334342564
8806,-63209.35872690161
8807,-370665.282864673
8808,635345.1904291657
8809,83422.8056123202
8810,-92876.29242766775
8811,84700.00952848964
8812,-423715.95472509327
8813,-292829.9024776203
8814,-791421.8722731044
8815,-1653984.2159369092
8816,-306117.26305845525
8817,-53108.30775301936
8818,2171638.975891992
8819,349598.5200296489
8820,-403341.8430221916
8821,-452984.338157996
8822,-1272491.0408297544
8823,145262.96918021314
8824,50801.79524127882
8825,-1689176.476376283
8826,674553.1852880168
8827,-1632921.2808636595
8828,829928.5342121288
8829,27665.87867614718
8830,-391760.78722052276
8831,-1141135.485011808
8832,247823.6324512627
8833,213757.84245977603
8834,507889.74179986067
8835,-33770.636618668555
8836,680026.2910064806
8837,-4813.60051247804
8838,930424.2886522665
8839,69005.44736972732
8840,118437.93198361892
8841,340665.33941833884
8842,782416.1069862244
8843,-457978.69719850126
8844,-339831.3494489858
8845,-560884.4581200553
8846,72391.59828770149
8847,521053.56300592236
8848,-612130.9443972446
8849,85674.10714583693
8850,-88342.46695912803
8851,1072957.4375204737
8852,-243955.31799777117
8853,-318827.2181762064
8854,-295094.9094144676
8855,79577.22529117126
8856,808864.9758412852
8857,-14856.981023132188
8858,188354.37931730307
8859,426615.2223397738
8860,354776.7839442388
8861,344968.2918469378
8862,19692.243751068792
8863,-71394.01066296244
8864,454603.3093019825
8865,-409146.08656534535
8866,-709452.7615480758
8867,-282454.2894239295
8868,676397.3225587422
8869,-942878.4109817531
8870,-501511.2669156997
8871,-564796.5575954627
8872,49221.95883488147
8873,-430907.4215505789
8874,111870.29626782855
8875,-1160563.0546613813
8876,-681319.9842252235
8877,242987.73606003355
8878,-1596985.8668441782
8879,-2532908.043859897
8880,-31323.7803041642
8881,-1429761.8488568747
8882,474184.9969120808
8883,307331.47000710544
8884,123269.19211464877
8885,-402422.38388468546
8886,-207161.52324841666
8887,560235.4439079817
8888,-563500.9299330227
8889,599637.4794060516
8890,681542.4779674035
8891,1007844.0723336074
8892,32243.248622076462
8893,-551228.0748543917
8894,1779518.7718460783
8895,1460555.3197884487
8896,1028790.6001940782
8897,-152053.9890381168
8898,-1481464.3221582794
8899,1522805.5472940018
8900,-640444.187921795
8901,770201.6330248854
8902,267403.6515063445
8903,-245240.32464508637
8904,-471951.7207918804
8905,-114958.0019703177
8906,488230.5876629883
8907,-445061.535168937
8908,-302114.9495618569
8909,350784.20383641036
8910,-139821.73742150754
8911,565020.644651474
8912,1133550.2567167042
8913,-23489.83659880646
8914,-629497.7605910753
8915,1083630.6895999075
8916,-591205.0421605145
8917,-509871.4635098699
8918,-299718.0578398202
8919,292314.96093615465
8920,539774.2093260639
8921,-181939.43703587775
8922,873713.2075129573
8923,-545932.0221453384
8924,1213435.7369392917
8925,-436472.31036688754
8926,-134499.12853705775
8927,-569547.3770644899
8928,372079.81075143354
8929,-735151.1293056152
8930,158169.47477756554
8931,195085.0440583898
8932,-499729.71647647204
8933,3467.5949199946613
8934,385904.77859563724
8935,-446693.456823876
8936,7499.123258173308
8937,324073.2173196087
8938,423931.68121026474
8939,-50551.24145751014
8940,-166704.5794798678
8941,36691.03321638005
8942,-153958.3304320793
8943,589547.1875663376
8944,396136.02570408414
8945,79686.46580016655
8946,-622318.6677373518
8947,-227708.28878995279
8948,-1200535.8601904195
8949,-987232.0219602269
8950,585507.9234383813
8951,33012.39839894367
8952,-234379.18469482972
8953,368795.49622364837
8954,662334.4006503081
8955,117814.31421509317
8956,-78546.03954328579
8957,662883.6748298607
8958,706819.286194559
8959,291285.6331050256
8960,228245.10769122693
8961,-907333.5408713361
8962,-367866.9454130504
8963,1133149.7366565194
8964,-687571.240386605
8965,-176472.49171996547
8966,-311980.5003026805
8967,-2454246.738319693
8968,306884.25762041064
8969,-426274.2507215381
8970,224977.35026054198
8971,-400139.2208748122
8972,-1077766.339589692
8973,1059803.8490971744
8974,-739634.5322015439
8975,35223.554841754114
8976,-224927.45375405892
8977,81981.52134642095
8978,112854.70238634259
8979,841209.0420704163
8980,-196525.82857512662
8981,-106697.4780403186
8982,170749.12474527786
8983,-6802.012893706341
8984,-35711.5672127693
8985,-492833.71065643727
8986,2477830.977348728
8987,1239374.1212314642
8988,-67032.20634764533
8989,211356.1605949803
8990,-80559.53122979793
8991,138380.04631802283
8992,530711.3540820392
8993,3789.0937401497968
8994,1510453.0196630722
8995,915728.903472144
8996,904405.6465926872
8997,-750358.8669502937
8998,-164568.97038795816
8999,42183.50201896025
9000,570790.8799750516
9001,-501841.60199025105
9002,183320.47927219386
9003,325167.76953482255
9004,326545.8376982124
9005,-653218.5925366569
9006,201009.84564710836
9007,-63595.035231293696
9008,712827.3164664638
9009,-inf
9010,-1355147.8422097077
9011,-371870.6888499552
9012,-596054.739643088
9013,938288.2285276601
9014,242948.6618533997
9015,-444521.66369550047
9016,349157.79561979265
9017,-541657.1954839173
9018,40384.69637430076
9019,214972.91051822656
9020,-829471.4903495874
9021,-155082.97503994682
9022,171807.2975661822
9023,1180005.4477914777
9024,-434288.6731052297
9025,-73279.72370282402
9026,-670705.2599821297
9027,811.4869069437118
9028,41677.20124866797
9029,323697.2188553089
9030,568839.3243386361
9031,116024.77508661851
9032,-333512.2304384533
9033,-1095428.008046258
9034,1692576.3322645111
9035,-1105646.0934102982
9036,462954.8510579149
9037,-354153.77830200194
9038,-465767.51780961204
9039,150003.8045924708
9040,-91508.89825526268
9041,717412.4004839772
9042,-67834.07191622065
9043,-491732.85146806337
9044,400549.54108063073
9045,-587743.9603971788
9046,-397456.3109165165
9047,-416813.3025983963
9048,89212.4785800905
9049,-170571.92562688168
9050,371783.9072046606
9051,-142630.34985972542
9052,-157405.37130101034
9053,-84813.00207224104
9054,333149.9882798704
9055,268936.2071563409
9056,-8031.753698680268
9057,202930.24749346531
9058,-563040.4979571647
9059,-1108329.5107156555
9060,-394910.81393039384
9061,-91339.50596434456
9062,68371.63350705447
9063,23907.701280734862
9064,-291614.61058931885
9065,78496.39312297253
